Unnamed: 0,index,smiles,length,inchikey,name,groups,withdrawn_class,source
2170,2170,c1cc(c(cc1[As]=[As]c2ccc(c(c2)NCOSO)[O-])N)[O-].[Na+].[Na+],69,DPHYMYNGFCHTGH-UHFFFAOYSA-K,neoarsphenamine disodium,US Previously Marketed,1,['NCATS']
2015,2015,C[C@@]12CC[C@]3([H])c4ccc(cc4CC[C@@]3([H])[C@]2([H])CCC1=O)OS(=O)(=O)[O-].[K+],72,CUQHOFAEIPGLBH-ZFINNJDLSA-M,potassium estrone sulfate,US Approved Rx,0,['NCATS']
710,710,C[C@@]1([H])CNCCc2ccc(cc12)Cl.Cl.O=[Si]=O.O=[Si]=O.O=[Si]=O.O=[Si]=O.O=[Si]=O.O=[Si]=O.O=[Si]=O.O=[Si]=O,105,JDJKOSZGEYTQNN-UQDQVLRLSA-N,"lorcaserin hydrochloride, adsorbed on silicon dioxide (1:2 w/w)",US Previously Marketed,1,['NCATS']
1349,1349,CCCC(=O)OCC(=O)[C@]1(CC[C@@]2([H])[C@]3([H])CCC4=CC(=O)CC[C@]4(C)[C@@]3([H])[C@]([H])(C[C@@]21C)O)O,84,YZNQMPPBWQTLFJ-TUFAYURCSA-N,hydrocortisone 21-butyrate,US Approved Rx,0,['NCATS']
2792,2792,CCCCCCCCCCCCCCCC(=O)OC/C(/[H])=C(\C)/C(/[H])=C(\[H])/C(/[H])=C(\C)/C(/[H])=C(\[H])/C1=C(C)CCCC1(C)C,61,VYGQUTWHTHXGQB-UHFFFAOYSA-N,vitamin a palmitate,US Approved Rx,0,['NCATS']
1955,1955,c1ccc(cc1)/C(/[H])=C(\[H])/CN2CCN(CC2)C(c3ccc(cc3)F)c4ccc(cc4)F.Cl.Cl,73,RXKMOPXNWTYEHI-UHFFFAOYSA-N,flunarizine hydrochloride,Possibly Marketed Outside US,0,['NCATS']
235,235,C=CC[N@@+]12CC[C@@]34c5ccccc5N6/C(/[H])=C\7/[C@@]/8([H])C[C@@]9([H])[C@@]%10(CC[N@@+]9(CC=C)C\C8=C(/[H])\CO)c%11ccccc%11N(/C(/[H])=C(/[C@@]([H])(C[C@@]31[H])/C(=C(/[H])\CO)/C2)\[C@@]46[H])[C@@]7%10[H].[Cl-].[Cl-],167,CMSLFOCVHMZBEM-HIOLIMPUSA-N,alcuronium chloride,Possibly Marketed Outside US,0,['NCATS']
4576,4576,NC1=NC(=O)N(C=C1)[C@H]1CC[C@@H](CO)O1,41,WREGKURFCTUGRC-POYBYMJQSA-N,zalcitabine,approved; investigational,0,['DrugBank']
674,674,O[C@@H]1CO[C@@H](O[C@@H]2CO[C@@H](O)[C@H](OS(O)(=O)=O)[C@H]2OS(O)(=O)=O)[C@H](OS(O)(=O)=O)[C@H]1OS(O)(=O)=O,107,FCCNSUIJIOOXEZ-SJYYZXOBSA-N,pentosan polysulfate,approved,0,['DrugBank']
4217,4217,CC(C)[C@]1([H])CC[C@@]([H])(C)C[C@@]1([H])OC(=O)[C@]([H])(C)O,45,UJNOLBSYLSYIBM-NOOOWODRSA-N,"menthyl lactate, (-)-",US Approved OTC,0,['NCATS']
5764,5764,CC(C(=NCC(=O)[O-])O)S.[Na+],27,BKHJWWRUVITKEE-UHFFFAOYSA-M,tiopronin sodium,US Approved Rx,0,['NCATS']
2295,2295,COC1=CC=CC2=C3C(=C(C=C21)[N+](=O)[O-])C(=CC4=C3OCO4)C(=O)O,67,BBFQZRXNYIEMAW-UHFFFAOYSA-N,aristolochic acid,withdrawn,1,['WITHDRAWN']
2805,2805,COc1cc(C[C@@]2([H])c3cc(c(cc3CCN2)O)O)cc(c1OC)OC.Cl.O,61,NYRVBYLXLHGXDP-UTLKBRERSA-N,tretoquinol hydrochloride monohydrate,Possibly Marketed Outside US,0,['NCATS']
5641,5641,CC(=O)[O-].[Al+3].[OH-].[OH-],29,KLMDYFUUSKOJAX-UHFFFAOYSA-K,aluminum monoacetate,US Approved OTC,0,['NCATS']
2612,2612,CC(C)(C)CC(C)(C)C1=CC=C(OCCOCC[N+](C)(C)CC2=CC=CC=C2)C=C1,63,SIYLLGKDQZGJHK-UHFFFAOYSA-N,benzethonium,approved,0,['DrugBank']
6294,6294,C(=O)(C(=O)O)O.N.N,16,MUBZPKHOEPUJKR-UHFFFAOYSA-N,ammonium oxalate,US Previously Marketed,1,['NCATS']
695,695,[H][C@]12SCC(CSC3=NN=NN3C)=C(N1C(=O)[C@@]2([H])NC(=O)[C@H](NC(=O)N1CCN(CC)C(=O)C1=O)C1=CC=C(O)C=C1)C(O)=O,106,GCFBRXLSHGKWDP-XCGNWRKASA-N,cefoperazone,approved; investigational,0,['DrugBank']
4063,4063,CC[N+](C)(CC)CCOC(=O)C(C1CCCC1)(c2cccs2)O,46,NEMLPWNINZELKP-UHFFFAOYSA-N,penthienate,US Previously Marketed,1,['NCATS']
4551,4551,CC12CCC3C(C1CCC2(C#C)O)CCC4=C3C=CC(=C4)O,41,BFPYWIDHMRZLRN-SLHNCBLASA-N,ethinylestradiol,withdrawn,1,['WITHDRAWN']
5302,5302,CC(COCC(C)OC(=O)c1ccccc1O)O,33,NWGAAWUUGRXXSC-UHFFFAOYSA-N,dipropylene glycol salicylate,US Previously Marketed,1,['NCATS']
275,275,CN1C[C@@H](C2=CC(=CC=C2)S(=O)(=O)NCCOCCOCCNC(=O)NCCCCNC(=O)NCCOCCOCCNS(=O)(=O)C2=CC(=CC=C2)[C@@H]2CN(C)CC3=C2C=C(Cl)C=C3Cl)C2=C(C1)C(Cl)=CC(Cl)=C2,157,DNHPDWGIXIMXSA-CXNSMIOJSA-N,tenapanor,approved; investigational,0,['DrugBank']
3743,3743,CCCCOc1cc(c2ccccc2n1)C(=NCCN(CC)CC)O.Cl,50,IVHBBMHQKZBJEU-UHFFFAOYSA-N,dibucaine hydrochloride,US Approved OTC,0,['NCATS']
2616,2616,[Bi+3].CCCC(CCC)C([O-])=O.CCCC(CCC)C([O-])=O.CCCC(CCC)C([O-])=O,63,YZDVVHSLIPLZLO-UHFFFAOYSA-K,valproate bismuth,approved,0,['DrugBank']
6095,6095,COP(=O)(OC)OC=C(Cl)Cl,21,OEBRKCOSUFCWJD-UHFFFAOYSA-N,dichlorvos,Possibly Marketed Outside US,0,['NCATS']
918,918,[Cu++].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C([O-])=O.OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C([O-])=O,96,OCUCCJIRFHNWBP-IYEMJOQQSA-L,copper gluconate,approved; investigational,0,['DrugBank']
124,124,CC[C@]1([H])[C@](C)([C@@]([H])([C@@]([H])(C)N(C)C[C@]([H])(C)C[C@](C)([C@@]([H])([C@@]([H])(C)[C@@]([H])([C@@]([H])(C)C(=O)O1)O[C@@]2([H])C[C@](C)([C@]([H])([C@]([H])(C)O2)O)OC)O[C@@]3([H])[C@@]([H])([C@]([H])(C[C@@]([H])(C)O3)N(C)C)O)O)O)O.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,200,FKEJLHMAOPHLIQ-WVVFQGGUSA-N,azithromycin hydrogencitrate,US Approved Rx,0,['NCATS']
1637,1637,[Fe+3].CC1=C([O-])C(=O)C=CO1.CC1=C([O-])C(=O)C=CO1.CC1=C([O-])C(=O)C=CO1,78,AHPWLYJHTFAWKI-UHFFFAOYSA-K,ferric maltol,approved,0,"['DrugBank', 'NCATS']"
4119,4119,C[N+](C)(CCOc1ccccc1)Cc2cccs2.[Cl-],46,CGSVCNBINHWWFW-UHFFFAOYSA-M,thenium chloride,Possibly Marketed Outside US,0,['NCATS']
1126,1126,C(c1c(C#N)c(N(CC(=O)[O-])CC(=O)[O-])sc1C(=O)[O-])C(=O)[O-].O.O.O.O.O.O.O.[Sr+2].[Sr+2],89,BHMMKFQLHGVSRL-UHFFFAOYSA-J,strontium ranelate heptahydrate,US Previously Marketed,1,['NCATS']
2894,2894,CCOC(=O)Oc1ccc(CCN=C([C@]([H])(CCSC)N=C(C)O)O)cc1OC(=O)OCC,60,ZLVMAMIPILWYHQ-INIZCTEOSA-N,docarpamine,Possibly Marketed Outside US,0,['NCATS']
5686,5686,[Mg++].CC([O-])=O.CC([O-])=O,28,UEGPKNKPLBYCNK-UHFFFAOYSA-L,magnesium acetate,approved,0,['DrugBank']
1089,1089,CCN(CC)CCOC(=O)c1ccc(cc1Cl)N.C=CCSCC(=N[C@]1([H])C(=O)N2[C@@]([H])(C(=O)O)C(C)(C)S[C@]12[H])O,90,QTSRNJOUSLIETA-IDDVTLSWSA-N,almecillin chloroprocaine,US Previously Marketed,1,['NCATS']
64,64,CC(C)c1ccc2c(CC[C@@]3([H])[C@@](C)(CCC[C@]23C)CNCCNC[C@]4(C)CCC[C@]5(C)c6ccc(cc6CC[C@@]45[H])C(C)C)c1.CC1(C)[C@]([H])(C(=O)O)N2C(=O)[C@]([H])([C@@]2([H])S1)N=C(Cc3ccccc3)O.CC1(C)[C@]([H])(C(=O)O)N2C(=O)[C@]([H])([C@@]2([H])S1)N=C(Cc3ccccc3)O,230,BIPGVSDEAYGJOG-YQUITFMISA-N,penicillin g hydrabamine,US Previously Marketed,1,['NCATS']
6176,6176,OP(O)(=O)CP(O)(O)=O,19,MBKDYNNUVRNNRF-UHFFFAOYSA-N,medronic acid,approved; investigational,0,['DrugBank']
2213,2213,CN1CC[C@@]23[C@@]4([H])CCC(=O)[C@]2([H])Oc5c(ccc(C[C@]41[H])c53)O.OS(=O)(=O)O,69,JBBINZRUTLUBFR-NRGUFEMZSA-N,hydromorphone sulfate,US Approved Rx,0,['NCATS']
1005,1005,CC/C(/[H])=C(/c1csc(=N)[nH]1)\C(=N[C@]2([H])C(=O)N3C(=C(COC(=N)O)CS[C@]23[H])C(=O)OCOC(=O)C(C)(C)C)O,93,WVPAABNYMHNFJG-RDTXWAMCSA-N,cefcapene pivoxil,Possibly Marketed Outside US,0,['NCATS']
5116,5116,C1CCc2c(C1)cccc2NC3=NCCN3.Cl,36,QQJLHRRUATVHED-UHFFFAOYSA-N,tramazoline hydrochloride,Possibly Marketed Outside US,0,['NCATS']
446,446,CC[C@]1([H])C[C@@]1(C(=NS(=O)(=O)C2CC2)O)N=C([C@]3([H])C[C@]4([H])CN3C(=O)[C@]([H])(C(C)(C)C)N=C(O)OCC(C)(C)CCCCc5cccc6CN(Cc56)C(=O)O4)O,128,KUQWGLQLLVFLSM-ONAXAZCASA-N,vaniprevir,Possibly Marketed Outside US,0,['NCATS']
3589,3589,CC(c1ccc(-c2ccccc2)c(c1)F)C(=O)[O-].[Na+],52,AUAGTGKMTMVIKN-UHFFFAOYSA-M,flurbiprofen sodium anhydrous,US Approved Rx,0,['NCATS']
1013,1013,CC(=O)C1CCC2C1(CC(=O)C3C2CCC4C3(CCC(C4)O)C)C.CC(=O)OCC(=O)C1CCC2C1(CC(=O)C3C2CCC4C3(CCC(C4)O)C)C,92,YYPNLXNMXQFMHG-GSEHKNNPSA-N,althesin,withdrawn,1,['WITHDRAWN']
5747,5747,OC(=O)CSC(SCC(O)=O)SCC(O)=O,27,ZBNBQISDCFIEQC-UHFFFAOYSA-N,ritiometan,approved,0,['DrugBank']
5488,5488,CN1CCC2=CC3=C(C(=[O+]C)C2=C1)OCO3,31,KGZAOSLMBZSSTE-UHFFFAOYSA-N,cotarninium,Possibly Marketed Outside US,0,['NCATS']
145,145,NCCCC[C@@H]1NC(=O)[C@@H](CC2=CNC3=C2C=CC=C3)NC(=O)[C@@H](NC(=O)[C@@H]2C[C@H](CN2C(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CC2=CC=C(OCC3=CC=CC=C3)C=C2)NC1=O)OC(=O)NCCN)C1=CC=CC=C1,193,VMZMNAABQBOLAK-DBILLSOUSA-N,pasireotide,approved,0,"['DrugBank', 'NCATS']"
955,955,C[C@@]1([H])C[C@@]2([H])[C@]3([H])CC[C@](C(=O)COP(=O)(O)O)([C@@]3(C)C[C@@]([H])([C@]2([H])[C@@]4(C)C=CC(=O)C=C14)O)O,95,PWTIEVRZANUUHG-PJHHCJLFSA-N,methylprednisolone dihydrogen phosphate,US Approved Rx,0,['NCATS']
4936,4936,CC1=CC(=NO1)C(=O)NNCC2=CC=CC=C2,37,XKFPYPQQHFEXRZ-UHFFFAOYSA-N,isocarboxazid,withdrawn,1,['WITHDRAWN']
6427,6427,[Ni+2].[O-2],12,KVAWBJDCAFOHRG-UHFFFAOYSA-N,nickel oxide,US Approved Rx,0,['NCATS']
3470,3470,OC1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(C=C3)C#N)CC1,53,LUALIOATIOESLM-UHFFFAOYSA-N,periciazine,approved; investigational,0,['DrugBank']
2198,2198,O=C(NC1=NN2C(C=CC=C2C2=CC=C(CN3CCS(=O)(=O)CC3)C=C2)=N1)C1CC1,69,RIJLVEAXPNLDTC-UHFFFAOYSA-N,filgotinib,approved; investigational,0,['DrugBank']
3497,3497,c1cc2c(cc1Cl)n(CC(=O)N3CCN(CC3)CCO)c(=O)s2.Cl,53,HTJXMOGUGMSZOG-UHFFFAOYSA-N,tiaramide hydrochloride,Possibly Marketed Outside US,0,['NCATS']
435,435,CCN1C[C@@]2(CC[C@@]([H])([C@@]34[C@]2([H])C[C@@]([H])([C@]31[H])[C@]5(C[C@@]([H])([C@@]6([H])C[C@]4([H])[C@@]5([C@@]6([H])OC)O)OC)O)OC)OC(=O)c7ccccc7N=C(C)O,130,NWBWCXBPKTTZNQ-AXKRHBFASA-N,lappaconitine,Possibly Marketed Outside US,0,['NCATS']
5068,5068,CCC(Cc1c[nH]c2ccccc12)N.Cl,36,MKCOVEABRYHUEN-UHFFFAOYSA-N,etryptamine hydrochloride,US Previously Marketed,1,['NCATS']
403,403,C[C@@]([H])(c1nc(cs1)-c2ccc(cc2)C#N)[C@](Cn3c[n+](cn3)C([H])(C)OC(=O)N(C)c4c(cccn4)COC(=O)CNC)(c5cc(ccc5F)F)O.Cl.[Cl-],134,QELOMWCWBPJMAS-XFERGYADSA-M,isavuconazonium chloride,US Approved Rx,0,['NCATS']
3136,3136,c1ccc(cc1)Cn2c3ccccc3c(n2)OCC(=O)[O-].[Na+],57,BYFMCKSPFYVMOU-UHFFFAOYSA-M,bendazac sodium,Possibly Marketed Outside US,0,['NCATS']
1711,1711,CN1CCN(CC1)/C(/[H])=C\2/C(=O)N3c4ccc(cc4C(=NCC3=N2)c5ccccc5Cl)N(=O)=O,77,UTEFBSAVJNEPTR-UHFFFAOYSA-N,loprazolam,Possibly Marketed Outside US,0,['NCATS']
4591,4591,CN1C=C(C(=O)C2=C1C=C(F)C=C2)S(C)=O,41,UYGONJYYUKVHDD-UHFFFAOYSA-N,flosequinan,approved,0,['DrugBank']
1363,1363,CCCCOc1ccc(cc1)C[N+]2(C)[C@]3([H])CC[C@@]2([H])C[C@]([H])(C3)OC(=O)[C@]([H])(CO)c4ccccc4,84,ALVDDLOWVXJXCD-OTSXCXJCSA-N,butropium,Possibly Marketed Outside US,0,['NCATS']
3439,3439,Cc1cc(ccc1N)/C(=C\2/C=CC(=N[H])C=C2)/c3ccc(cc3)N,53,WVYMEHMNEMRCEL-UHFFFAOYSA-N,solvent red 41,US Previously Marketed,1,['NCATS']
5055,5055,CCOC(=O)C1(CCCN(CC1)C)C2=CC=CC=C2,36,WGJHHMKQBWSQIY-UHFFFAOYSA-N,ethoheptazine,withdrawn,1,"['WITHDRAWN', 'DrugBank', 'NCATS']"
3535,3535,CCCCCCCCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCCCCCCCC.[Cl-],52,OGQYPPBGSLZBEG-UHFFFAOYSA-N,distearyldimonium chloride,Discontinued,1,['NCATS']
1223,1223,C[C@@]([H])(C(=O)N1Cc2cc(c(cc2C[C@@]1([H])C(=O)O)OC)OC)N[C@@]([H])(CCc3ccccc3)C(=O)O.Cl,87,CMPAGYDKASJORH-YSSFQJQWSA-N,moexiprilat hydrochloride,US Approved Rx,0,['NCATS']
4155,4155,CNCCC(C1=CC=CS1)OC2=CC=CC3=CC=CC=C32,45,ZEUITGRIYCTCEM-KRWDZBQOSA-N,duloxetine,withdrawn,1,['WITHDRAWN']
6306,6306,N[C@H](CO)C(O)=O,16,MTCFGRXMJLQNBG-UWTATZPHSA-N,d-serine,approved; experimental,0,['DrugBank']
2399,2399,OC(=O)C(CC1=CC(=O)NC2=C1C=CC=C2)NC(=O)C1=CC=C(Cl)C=C1,66,ALLWOAVDORUJLA-UHFFFAOYSA-N,rebamipide,approved; investigational,0,"['DrugBank', 'NCATS']"
1362,1362,CC(C)(C)C(=O)Oc1ccc(cc1)S(=O)(=O)Nc2ccccc2C(=NCC(=O)[O-])O.[Na+].O.O.O.O,84,BTGNGJJLZOIYID-UHFFFAOYSA-N,sivelestat sodium,Possibly Marketed Outside US,0,['NCATS']
108,108,CC[C@]1([H])[C@](C)([C@@]([H])([C@@]([H])(C)C(=O)[C@]([H])(C)C[C@](C)([C@@]([H])([C@@]([H])(C)[C@@]([H])([C@@]([H])(C)C(=O)O1)O[C@@]2([H])C[C@](C)([C@]([H])([C@]([H])(C)O2)O)OC)O[C@@]3([H])[C@@]([H])([C@]([H])(C[C@@]([H])(C)O3)N(C)C)OC(=O)CC)O)O)O.CC(=N[C@@]([H])(CS)C(=O)O)O,206,HXKNXCFNAJGZCM-PWOIWMLJSA-N,erythromycin stinoprate,US Approved Rx,0,['NCATS']
5099,5099,C[C@@H]([C@H](O)C1=CC=CC=C1)N(C)C,36,FMCGSUUBYTWNDP-ONGXEEELSA-N,dl-methylephedrine,approved,0,"['DrugBank', 'NCATS']"
989,989,CCCC(C(=O)C(=O)NC1CC1)NC(=O)C2C3CCCC3CN2C(=O)C(C(C)(C)C)NC(=O)C(C4CCCCC4)NC(=O)C5=NC=CN=C5,93,BBAWEDCPNXPBQM-GDEBMMAJSA-N,telaprevir,withdrawn,1,"['WITHDRAWN', 'DrugBank', 'NCATS']"
5447,5447,CCCC(C)C1(CCSC)C(=NC(=S)N=C1O)O,31,KEMCRVSPPRNENL-UHFFFAOYSA-N,methitural,US Previously Marketed,1,['NCATS']
5679,5679,CCC(C)C(C)(COC(N)=O)COC(N)=O,28,LEROTMJVBFSIMP-UHFFFAOYSA-N,mebutamate,approved,0,['DrugBank']
822,822,C[C@]1([H])C[C@@]2([H])[C@]3([H])CCC4=CC(=O)C=C[C@]4(C)[C@]3([C@]([H])(C[C@]2(C)[C@]1(C(=O)COC(=O)CCC(=O)O)O)O)F,100,IEKLVCVEJCEIJD-LYRWTKHRSA-N,dexamethasone succinate,US Approved Rx,0,['NCATS']
1190,1190,CCCCCCOc1ccc(cc1)CCC(=O)O[C@@]2([H])CC[C@@]3([H])[C@]4([H])CCC5=CC(=O)CC[C@]5(C)[C@@]4([H])CC[C@@]32C,88,GEZMYESNOKRHQS-BSIQDFODSA-N,testosterone hexyloxyphenyl propionate,US Approved Rx,0,['NCATS']
5049,5049,CC(C(=O)C1=CC(=CC=C1)Cl)NC(C)(C)C,36,SNPPWIUOZRMYNY-UHFFFAOYSA-N,bupropion,withdrawn,1,['WITHDRAWN']
4459,4459,C1=NC2=C(N1COC(CO)CO)NC(=NC2=O)N,42,IRSCQMHQWWYFCW-UHFFFAOYSA-N,ganciclovir,withdrawn,1,['WITHDRAWN']
5948,5948,C[N+](C)(C)CC(=O)[O-].Cl,24,HOPSCVCBEOCPJZ-UHFFFAOYSA-N,betaine hydrochloride,US Approved Rx,0,['NCATS']
2827,2827,CC[C@@]([H])(C(C[C@]([H])(C)N(C)C)(c1ccccc1)c2ccccc2)O.Cl,60,GMNBUMFCZAZBQG-ZHXLSBKVSA-N,"alphamethadol hydrochloride, (-)-",US Previously Marketed,1,['NCATS']
581,581,CC1(C)[C@]2([H])CC[C@]3(C)[C@]([H])(C(=O)C=C4[C@]5([H])C[C@](C)(CC[C@]5(C)CC[C@]43C)C(=O)O)[C@@]2(C)CC[C@]1([H])OC(=O)CCC(=O)O,114,OBZHEBDUNPOCJG-WBXJDKIVSA-N,carbenoxolone,Possibly Marketed Outside US,0,['NCATS']
6044,6044,C(CNCCNCCN)N.Cl.Cl.Cl.Cl,22,OKHMDSCYUWAQPT-UHFFFAOYSA-N,trientine tetrahydrochloride,US Approved Rx,0,['NCATS']
5382,5382,CC(C)([C@@]1([H])CC[C@](C)(CC1)O)O.O,32,JGKJMBOJWVAMIJ-OFAZAQPOSA-N,terpin hydrate,US Previously Marketed,1,['NCATS']
1276,1276,C(C1C(C(C(C(O1)O)NS(=O)(=O)[O-])O)OC2C(C(C(C(O2)C(=O)[O-])O)O)OS(=O)(=O)[O-])OS(=O)(=O)[O-],85,OHJKXVLJWUPWQG-IUYNYSEKSA-J,ardeparin,withdrawn,1,['WITHDRAWN']
2007,2007,C=CC1=C(C(=O)O)N2C(=O)[C@]([H])([C@@]2([H])SC1)N=C(/C(=N/O)/c3csc(=N)[nH]3)O,72,RTXOFQZKPXMALH-PRHODGIISA-N,"cefdinir, (e)-",US Approved Rx,0,['NCATS']
3220,3220,CCN(CC)CCCC(C)Nc1ccnc2cc(ccc12)Cl.OS(=O)(=O)O,56,OJPWHUOVKVKBQB-UHFFFAOYSA-N,chloroquine sulfate,US Approved Rx,0,['NCATS']
760,760,CC1CC(C2C(CC(C(O2)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C(CC(=O)C(C=C(C1)C)CC=C)O)C)C(=CC4CCC(C(C4)OC)O)C)O)C)OC)OC,102,QJJXYPPXXYFBGM-LFZNUXCKSA-N,tacrolimus,withdrawn,1,['WITHDRAWN']
2955,2955,c1ccc2c(c1)N(CCCN3CCC4(CC3)N=C(CS4)O)c5cc(ccc5S2)Cl,59,CFOYBMUYCBSDAL-UHFFFAOYSA-N,spiclomazine,Possibly Marketed Outside US,0,['NCATS']
2147,2147,CC(C)c1cc2CC[C@]3([H])[C@](C)(CCC[C@@]3(C)C(=O)O)c2cc1S(=O)(=O)O,70,IWCWQNVIUXZOMJ-MISYRCLQSA-N,ecabet,Possibly Marketed Outside US,0,['NCATS']
2498,2498,c1ccc(cc1)CCCCP(=O)(CC(=O)N2C[C@@]([H])(C[C@@]2([H])C(=O)O)C3CCCCC3)O,65,WOIWWYDXDVSWAZ-RTWAWAEBSA-N,fosinoprilat,US Approved Rx,0,['NCATS']
4723,4723,CC/C(/[H])=C(/[H])\C/C(/[H])=C(/[H])\C/C(/[H])=C(/[H])\C/C(/[H])=C(/[H])\C/C(/[H])=C(/[H])\CCCC(=O)O,40,JAZBEHYOTPTENJ-UHFFFAOYSA-N,icosapent,US Approved Rx,0,['NCATS']
3018,3018,CN1CCN(CC1)C(=O)OC1N(C(=O)C2=NC=CN=C12)C1=NC=C(Cl)C=C1,58,GBBSUAFBMRNDJC-UHFFFAOYSA-N,zopiclone,approved,0,"['DrugBank', 'NCATS']"
5432,5432,CCCC(C)C1(C(=O)NC(=O)NC1=O)CC=C,31,KQPKPCNLIDLUMF-UHFFFAOYSA-N,secobarbital,withdrawn,1,"['WITHDRAWN', 'NCATS']"
5125,5125,CC(=O)[O-].CC(=O)[O-].[Mn+2].O.O.O.O,36,CESXSDZNZGSWSP-UHFFFAOYSA-L,manganese acetate tetrahydrate,US Approved Rx,0,['NCATS']
4908,4908,COc1cc(cc(c1OC)OC)C(=NC2CCCNC2)O,38,YSIITVVESCNIPR-UHFFFAOYSA-N,troxipide,Possibly Marketed Outside US,0,['NCATS']
3831,3831,CCN(CC)CC(=Nc1c(C)cccc1C)O.C(CCC(=O)O)CC(=O)O,49,IIUIJOHDLKJHNG-UHFFFAOYSA-N,lidocaine adipate,US Approved OTC,0,['NCATS']
1153,1153,CC(=O)Oc1ccccc1C(=O)Oc2ccc3c(CC[C@]4([H])[C@]3([H])CC[C@@]5(C)[C@@]4([H])CC[C@]5([H])O)c2,89,KNJUTXJFANOVGR-HXVSAZQXSA-N,estradiol acetylsalicylate,US Approved Rx,0,['NCATS']
5200,5200,CN(CC(=O)[O-])C(=N)NP(=O)(O)O.[Na+],35,DRBBFCLWYRJSJZ-UHFFFAOYSA-M,monosodium phosphocreatine,Possibly Marketed Outside US,0,['NCATS']
2218,2218,CCC([H])(C(=N[C@]1([H])C(=O)N2[C@@]([H])(C(=O)O)C(C)(C)S[C@]12[H])O)Oc3ccccc3,69,HOCWPKXKMNXINF-XQERAMJGSA-N,propicillin,Possibly Marketed Outside US,0,['NCATS']
2637,2637,CNC[C@@]([H])(c1ccc(c(c1)O)O)O.C([C@@]([H])([C@]1([H])C(=C(C(=O)O1)O)O)O)O,63,KOUXVSUXTJGEEM-GJZRPOMESA-N,epinephrine ascorbate,US Approved OTC,0,['NCATS']
1165,1165,Cc1c(/C(/[H])=C(/[H])\C2=C(C(=O)O)N3C(=O)[C@]([H])([C@@]3([H])SC2)N=C(/C(=N\OC)/c4csc(=N)[nH]4)O)scn1,88,KMIPKYQIOVAHOP-CXAGYDPISA-N,cefditoren,US Previously Marketed,1,['NCATS']
1033,1033,[Mg++].[Mg++].[Mg++].OC(CC([O-])=O)(CC([O-])=O)C([O-])=O.OC(CC([O-])=O)(CC([O-])=O)C([O-])=O,92,PLSARIKBYIPYPF-UHFFFAOYSA-H,magnesium citrate,approved,0,['DrugBank']
4313,4313,CN(C)CC/C(/[H])=C/1\c2ccccc2CSc3ccccc13,44,PHTUQLWOUWZIMZ-UHFFFAOYSA-N,dothiepin,Possibly Marketed Outside US,0,['NCATS']
2806,2806,c1cc(cc(c1)NC(=Nc2cccc(c2)C3=NCCN3)O)C4=NCCN4.Cl.Cl,61,MLRXMTYSQKIKAK-UHFFFAOYSA-N,imidocarb hydrochloride,Possibly Marketed Outside US,0,['NCATS']
5272,5272,CC(C)c1ccc(C)cc1OCC2=NCCN2,34,QRORCRWSRPKEHR-UHFFFAOYSA-N,tymazoline,Possibly Marketed Outside US,0,['NCATS']
3911,3911,C(C[C@@]([H])(C(=O)O)N)CNC(=N)N.C(CC(=O)O)[C@@]([H])(C(=O)O)N,48,ODKSFYDXXFIFQN-BYPYZUCNSA-N,arginine glutamate,US Approved Rx,0,['NCATS']
4164,4164,CCOc1ccc(cc1)NC(=Nc2ccc(cc2)OCC)C,45,QXDAEKSDNVPFJG-UHFFFAOYSA-N,phenacaine,US Previously Marketed,1,['NCATS']
6473,6473,C=CCN=C=S,9,ZOJBYZNEUISWFT-UHFFFAOYSA-N,allyl isothiocyanate,US Previously Marketed,1,['NCATS']
1897,1897,c1ccc2c(c1)nc(n2C3=CCN(CCCC(=O)c4ccc(cc4)F)CC3)O.CC(C(=O)O)O,74,CUYSTLHETVVORS-UHFFFAOYSA-N,droperidol lactate,US Approved Rx,0,['NCATS']
2905,2905,C1=CC=C(C=C1)C(C#N)OC2C(C(C(C(O2)COC3C(C(C(C(O3)CO)O)O)O)O)O)O,59,XUCIJNAGGSZNQT-JHSLDZJXSA-N,amygdalin,withdrawn,1,['WITHDRAWN']
1545,1545,C([C@]1([H])[C@]([H])([C@@]([H])([C@@](CCl)(O1)O[C@]2([H])[C@@]([H])([C@]([H])([C@]([H])([C@@]([H])(CO)O2)Cl)O)O)O)O)Cl,80,BAQAVOSOZGMPRM-QBMZZYIRSA-N,sucralose,Possibly Marketed Outside US,0,['NCATS']
4391,4391,CN(C)CCOC(C1=CC=CC=C1)C1=CC=C(Br)C=C1,43,NUNIWXHYABYXKF-UHFFFAOYSA-N,bromodiphenhydramine,approved,0,['DrugBank']
725,725,COC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OC(C)(C)CN(C)CCC(C1=CC=CC=C1)C1=CC=CC=C1,104,ZDXUKAKRHYTAKV-UHFFFAOYSA-N,lercanidipine,approved; investigational,0,"['DrugBank', 'NCATS']"
