Unnamed: 0,index,smiles,length,inchikey,name,groups,withdrawn_class,source
376,376,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OP(=O)(O)O,137,LIQODXNTTZAGID-OCBXBXKTSA-N,etoposide phosphate,approved,0,"['ChEMBL', 'NCATS']"
1539,1539,CCOC(=O)C1=C(COCCN)NC(=C(C1c2ccccc2Cl)C(=O)OC)C.c1c(C(=O)O)nc(nc1O)O,80,DBGOBQCYSPDGNR-UHFFFAOYSA-N,amlodipine orotate,US Approved Rx,0,['NCATS']
2151,2151,CC(=O)OC1=CC[C@@]2([H])[C@@]3([H])Cc4ccc(c5c4[C@@]2(CCN3C)[C@@]1([H])O5)OC.Cl,70,OTQDEDKVELDPIY-ZKVYEUBZSA-N,thebacon hydrochloride,Possibly Marketed Outside US,0,['NCATS']
5133,5133,C[C@]([H])([C@]([H])(c1ccccc1)O)NC.Cl,36,BALXUFOVQVENIU-GHXDPTCOSA-N,racephedrine hydrochloride,US Approved OTC,0,['NCATS']
3675,3675,CCN(CC)C(=O)N1CCN(C)CC1.O=C(O)CC(O)(CC(=O)O)C(=O)O,50,PGNKBEARDDELNB-UHFFFAOYSA-N,diethylcarbamazine citrate,withdrawn,1,['ChEMBL']
2305,2305,CCOc1ccc2C[C@]3([H])[C@]4([H])C=C[C@@]([H])([C@@]5([H])[C@]4(CCN3C)c2c1O5)O,67,OGDVEMNWJVYAJL-LEPYJNQMSA-N,ethylmorphine,US Previously Marketed,1,['NCATS']
3570,3570,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1.Cl,52,BFFSMCNJSOPUAY-LMOVPXPDSA-N,duloxetine hydrochloride,approved,0,['ChEMBL']
1080,1080,CC1(C)[C@]([H])(C(=O)OC2([H])c3ccccc3C(=O)O2)N4C(=O)[C@]([H])([C@@]4([H])S1)N=C([C@@]([H])(c5ccccc5)N)O,91,SOROUYSPFADXSN-SUWVAFIASA-N,talampicillin,Possibly Marketed Outside US,0,['NCATS']
5062,5062,CCCCC(CC)C1C(=O)N(C(=N1)O)SC(Cl)(Cl)Cl,36,VOGJJBHRUDVEFM-UHFFFAOYSA-N,chlordantoin,US Previously Marketed,1,['NCATS']
1415,1415,CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC.[I-].[I-].[I-],82,REEUVFCVXKWOFE-UHFFFAOYSA-K,gallamine triethiodide,withdrawn,1,['ChEMBL']
866,866,CC1(C)[C@]([H])(C(=O)O)N2C(=O)[C@]([H])([C@@]2([H])S1)N=C(C([H])(c3ccccc3)C(=O)Oc4ccc5CCCc5c4)[O-].[K+],98,IEPIKZNVLDLQSH-XZVIDJSISA-M,carbenicillin indanyl potassium,Possibly Marketed Outside US,0,['NCATS']
680,680,CCOc1nc2cccc(C(=O)OCc3oc(=O)oc3C)c2n1Cc1ccc(-c2ccccc2-c2noc(=O)[n-]2)cc1.[K+],107,IHWFKDWIUSZLCJ-UHFFFAOYSA-M,azilsartan kamedoxomil,approved,0,['ChEMBL']
5815,5815,CCCC(CCC)CCCC1COCCN1CCO.Cl,26,JFZBMJJFVBMZNC-UHFFFAOYSA-N,delmopinol hydrochloride,Possibly Marketed Outside US,0,['NCATS']
763,763,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12.Cl,102,CBHYYLPALVVVEY-MRFRVZCGSA-N,chlortetracycline hydrochloride,withdrawn,1,['ChEMBL']
3566,3566,CC(C)Cc1ccc(C(C)C(=O)O)cc1.NCCCC[C@H](N)C(=O)O,52,IHHXIUAEPKVVII-ZSCHJXSPSA-N,ibuprofen lysine,approved,0,['ChEMBL']
6477,6477,[As](I)(I)I,9,IKIBSPLDJGAHPX-UHFFFAOYSA-N,arsenic triiodide,US Approved Rx,0,['NCATS']
1204,1204,CCCCN(CCCC)CCCOC(=O)c1ccc(cc1)N.CCCCN(CCCC)CCCOC(=O)c1ccc(cc1)N.OS(=O)(=O)O,87,HQFWVSGBVLEQGA-UHFFFAOYSA-N,butacaine sulfate,US Previously Marketed,1,['NCATS']
1219,1219,O=C(Nc1cnn2ccc(N3CCC[C@@H]3c3cc(F)ccc3F)nc12)N1CC[C@H](O)C1.O=S(=O)(O)O,87,PXHANKVTFWSDSG-QLOBERJESA-N,larotrectinib sulfate,approved,0,['ChEMBL']
2229,2229,CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CCCC1.O=C(O)CC(O)(CC(=O)O)C(=O)O,68,AKJDEXBCRLOVTH-UHFFFAOYSA-N,carbetapentane citrate,withdrawn,1,"['ChEMBL', 'NCATS']"
5026,5026,C[C@](Cc1ccc(cc1)O)(C(=O)O)N.Cl,37,BVYZLEHNLQKCHO-PPHPATTJSA-N,metyrosine hydrochloride,US Approved Rx,0,['NCATS']
3317,3317,COC(=Nc1nc2ccc(cc2[nH]1)S(=O)c3ccccc3)O,55,BEZZFPOZAYTVHN-UHFFFAOYSA-N,oxfendazole,Possibly Marketed Outside US,0,['NCATS']
4751,4751,CN(C)CC(OC1=CC=CC=C1)OC2=CC=CC=C2,39,QNMGHBMGNRQPNL-UHFFFAOYSA-N,medifoxamine,withdrawn,1,['WITHDRAWN']
1276,1276,C(C1C(C(C(C(O1)O)NS(=O)(=O)[O-])O)OC2C(C(C(C(O2)C(=O)[O-])O)O)OS(=O)(=O)[O-])OS(=O)(=O)[O-],85,OHJKXVLJWUPWQG-IUYNYSEKSA-J,ardeparin,withdrawn,1,['WITHDRAWN']
6113,6113,CC(C)C[C@@]([H])(C(=O)O)N,20,ROHFNLRQFUQHCH-YFKPBYRVSA-N,leucine,US Previously Marketed,1,['NCATS']
3116,3116,CC[C@]12CCCN3CCc4c5ccccc5n(C(=O)C1)c4[C@]23[H],57,WYJAPUKIYAZSEM-MOPGFXCFSA-N,vinburnine,Possibly Marketed Outside US,0,['NCATS']
3874,3874,C(CON(=O)=O)N(CCON(=O)=O)CCON(=O)=O,48,HWKQNAWCHQMZHK-UHFFFAOYSA-N,trolnitrate,US Previously Marketed,1,['NCATS']
212,212,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1.CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1.O=C(O)/C=C/C(=O)O,173,UJOUWHLYTQFUCU-WXXKFALUSA-N,gilteritinib fumarate,approved,0,['ChEMBL']
4524,4524,OC[C@H]1O[C@H](O)[C@H](F)[C@@H](O)[C@@H]1O,42,ZCXUVYAZINUVJD-UKFBFLRUSA-N,fludeoxyglucose,approved,0,"['ChEMBL', 'NCATS']"
1233,1233,CC1(C)[C@]([H])(C(=O)O)N2C(=O)[C@]([H])([C@@]2([H])S1)N=C([C@@]([H])(c3ccccc3)N=[N+]=[N-])[O-].[Na+],87,DKUPMJBOYNDXNY-YWUHCJSESA-M,azidocillin sodium,Possibly Marketed Outside US,0,['NCATS']
2236,2236,CC(C)(C)C(=O)OCOC(=O)[C@@]1([H])C(C)(C)S[C@]2([H])[C@@]([H])(C(=O)N12)N=CN3CCCCCC3,68,NPGNOVNWUSPMDP-HLLBOEOZSA-N,amdinocillin pivoxil,US Previously Marketed,1,['NCATS']
2990,2990,CN1Cc2c(N)cccc2C(c2ccccc2)C1.O=C(O)/C=C\C(=O)O,58,GEOCVSMCLVIOEV-BTJKTKAUSA-N,nomifensine maleate,withdrawn,1,['ChEMBL']
1673,1673,C(\[H])(=C(/[H])\c1ccc(cc1)C(=N)N)/c2ccc(cc2)C(=N)N.C(CS(=O)(=O)O)O.C(CS(=O)(=O)O)O,77,DXBSRDIXJYTKNV-UHFFFAOYSA-N,stilbamidine isethionate,US Previously Marketed,1,['NCATS']
3219,3219,Cc1ccc(cc1)C(=O)c2cc(c(c(c2)O)O)N(=O)=O,56,MIQPIUSUKVNLNT-UHFFFAOYSA-N,tolcapone,US Approved Rx,0,['NCATS']
925,925,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)(O)O,96,VQODGRNSFPNSQE-CXSFZGCWSA-N,dexamethasone phosphoric acid,approved,0,['ChEMBL']
3444,3444,CC(C)(C)C(=O)Oc1ccc(cc1OC(=O)C(C)(C)C)C(CNC)O,53,OCUJLLGVOUDECM-UHFFFAOYSA-N,dipivefrin,US Previously Marketed,1,['NCATS']
5190,5190,Cc1cccc(C)c1N=C(NC(=N)NC)O.Cl,35,INMBONSHXVMDSX-UHFFFAOYSA-N,lidamidine hydrochloride,Possibly Marketed Outside US,0,['NCATS']
5510,5510,c1cc(ccc1C(=O)OCC(CO)O)N,30,WHQOKFZWSDOTQP-UHFFFAOYSA-N,lisadimate,US Previously Marketed,1,['NCATS']
5604,5604,CCS(=O)(=O)C(C)(C)S(=O)(=O)CC,29,CESKLHVYGRFMFP-UHFFFAOYSA-N,sulfonmethane,US Previously Marketed,1,['NCATS']
1051,1051,CC(C(=O)NC(C)C(=O)NC1C2C1CN(C2)C3=C(C=C4C(=O)C(=CN(C4=N3)C5=C(C=C(C=C5)F)F)C(=O)O)F)N,91,UUZPPAMZDFLUHD-LZGARRQBSA-N,alatrofloxacin,withdrawn,1,['WITHDRAWN']
288,288,C[C@@]1([H])[C@@]([H])([C@]([H])([C@]([H])([C@@]([H])(O1)O[C@@]2([H])C[C@]([H])([C@]3(CO)[C@]4([H])[C@@]([H])(CC[C@@]3(C2)O)[C@]5(CC[C@]([H])(C6=CC(=O)OC6)[C@@]5(C)C[C@@]4([H])O)O)O)O)O)O.O.O.O.O.O.O.O.O,154,LPMXVESGRSUGHW-AHGNNZFISA-N,ouabain octahydrate,Possibly Marketed Outside US,0,['NCATS']
4520,4520,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OCC,42,SSQPWTVBQMWLSZ-AAQCHOMXSA-N,icosapent ethyl,approved,0,['ChEMBL']
4776,4776,[S-2].[S-2].[S-2].[S-2].[S-2].[Sb].[Sb],39,RTXHBGXVTXVXMB-UHFFFAOYSA-N,antimony pentasulfide,US Previously Marketed,1,['NCATS']
982,982,COC(=O)CC[C@@H]1N=C(c2ccccn2)c2cc(Br)ccc2-n2c(C)cnc21.O=S(=O)(O)c1ccccc1,94,QMTKNJZIWGTNTE-LMOVPXPDSA-N,remimazolam besylate,approved,0,['ChEMBL']
6158,6158,CC(C)[C@@]([H])(C(=O)O)N,19,KZSNJWFQEVHDMF-UHFFFAOYSA-N,valine,US Previously Marketed,1,['NCATS']
3674,3674,CCC(=O)N(C1CCN(CC1)CCC2=CC=CC=C2)C3=CC=CC=C3,50,PJMPHNIQZUBGLI-UHFFFAOYSA-N,fentanyl,withdrawn,1,['WITHDRAWN']
4945,4945,CC(N)Cc1ccccc1.O=C(O)CCCCC(=O)O,37,OFCJKOOVFDGTLY-UHFFFAOYSA-N,amphetamine adipate,withdrawn,1,['ChEMBL']
3851,3851,CC1CC2C(CCC3(C2CCC3(C(=O)C)OC(=O)C)C)C4(C1=CCCC4)C,48,KDLNOQQQEBKBQM-HDFGVWRLSA-N,anagestone acetate,withdrawn,1,"['WITHDRAWN', 'ChEMBL']"
4112,4112,CN(C)CCN(Cc1ccc(cc1)OC)c2ccccn2.Cl,46,JZNHNILSWLPPKO-UHFFFAOYSA-N,pyrilamine hydrochloride,US Approved OTC,0,['NCATS']
5012,5012,COC(=O)[C@]([H])(Cc1ccc(c(c1)O)O)N,37,XBBDACCLCFWBSI-ZETCQYMHSA-N,melevodopa,US Approved Rx,0,['NCATS']
1087,1087,O=C(O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1-c1c2cc(I)c(=O)c(I)c-2oc2c(I)c(O)c(I)cc12,90,VDNLFJGJEQUWRB-UHFFFAOYSA-N,rose bengal,withdrawn,1,['ChEMBL']
874,874,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1.O=C([O-])[C@H](O)[C@@H](O)C(=O)O.O=C([O-])[C@H](O)[C@@H](O)C(=O)O,97,HSMKTIKKPMTUQH-WBPXWQEISA-L,pentolinium tartrate,withdrawn,1,['ChEMBL']
3063,3063,CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)CSC3=CC=NC=C3)SC1)C(=O)O,57,UQLLWWBDSUHNEB-CZUORRHYSA-N,cephapirin,withdrawn,1,"['WITHDRAWN', 'ChEMBL', 'NCATS']"
3662,3662,CC1CN2CC(=Nc3ccc(cc3C2(c4ccccc4)O1)Cl)O,51,VCCZBYPHZRWKFY-UHFFFAOYSA-N,oxazolam,Possibly Marketed Outside US,0,['NCATS']
5840,5840,C(CC(=O)O)[C@@]([H])(C(=O)O)N.N,25,PHKGGXPMPXXISP-DFWYDOINSA-N,ammonium glutamate,US Previously Marketed,1,['NCATS']
1150,1150,CC[C@]([H])(C)C(=O)O[C@@]1([H])C[C@@]([H])(C)C=C2C=C[C@]([H])(C)[C@]([H])(CC[C@]([H])(C[C@]([H])(CC(=O)O)O)O)[C@]21[H],89,QLJODMDSTUBWDW-BXMDZJJMSA-N,lovastatin acid,US Approved Rx,0,['NCATS']
1607,1607,Cc1c(c(=O)n(-c2ccccc2)n1C)N(C)C.c1cc2ccc(c(c2nc1)O)S(=O)(=O)O,78,QKTQVOHDBURFQG-UHFFFAOYSA-N,aminophenazone 8-hydroxyquinolin-7-sulfonate,US Previously Marketed,1,['NCATS']
2700,2700,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,62,GTTBEUCJPZQMDZ-UHFFFAOYSA-N,erlotinib hydrochloride,approved,0,['ChEMBL']
6150,6150,COc1ccc(O)cc1,19,NWVVVBRKAWDGAB-UHFFFAOYSA-N,mequinol,withdrawn,1,"['ChEMBL', 'NCATS']"
6378,6378,FP(=O)(O)O.N.N,14,DWYMPOCYEZONEA-UHFFFAOYSA-N,ammonium monofluorophosphate,US Approved OTC,0,['NCATS']
1657,1657,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@]([H])([C@@]2([H])SC1)N=C(/C(=N/OC)/c3csc(=N)[nH]3)O,78,GPRBEKHLDVQUJE-QMTHXVAHSA-N,"cefotaxime, e-",US Approved Rx,0,['NCATS']
731,731,CNC(=O)c1c(I)c(C(=O)NCC(=O)Nc2c(I)c(C(=O)[O-])c(I)c(C(=O)NCCO)c2I)c(I)c(N(C)C(C)=O)c1I.[Na+],104,MBVDCEVFLAONHO-UHFFFAOYSA-M,ioxaglate sodium,approved,0,['ChEMBL']
509,509,[C@]1([H])([C@@]([H])([C@]([H])([C@@]([H])([C@]([H])([C@@]1([H])ON(=O)=O)ON(=O)=O)ON(=O)=O)ON(=O)=O)ON(=O)=O)ON(=O)=O,120,VAASRZPDHFMMMC-GPIVLXJGSA-N,inositol hexanitrate,US Previously Marketed,1,['NCATS']
4338,4338,CN1CCC(CC1)OC(C2=CC=CC=C2)C3=CC=CC=C3,43,OWQUZNMMYNAXSL-UHFFFAOYSA-N,diphenylpyraline,withdrawn,1,"['WITHDRAWN', 'ChEMBL']"
5846,5846,C=1=CC=C(CC1)[O-].Cl.[HgH+],25,BYQYKBVVUPMIBU-UHFFFAOYSA-M,p-chloromercuriphenol,US Previously Marketed,1,['NCATS']
5043,5043,CCCCOC1=CC=C(C=C1)C(=O)CCN2CCCCC2,36,BZEWSEKUUPWQDQ-UHFFFAOYSA-N,dyclonine,withdrawn,1,"['WITHDRAWN', 'ChEMBL']"
351,351,C1CC(N(C1)C(=O)C2CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2)CC(=O)N)CCC(=O)N)CC3=CC=CC=C3)CC4=CC=C(C=C4)O)N)C(=O)NC(CCCCN)C(=O)NCC(=O)N,140,BJFIDCADFRDPIO-XHQHHRCCSA-N,lypressin,withdrawn,1,['WITHDRAWN']
5521,5521,CCC(COC(=N)O)(c1ccccc1)O,30,WAFIYOULDIWAKR-UHFFFAOYSA-N,hydroxyphenamate,US Previously Marketed,1,['NCATS']
1083,1083,C[C@]1([H])C[C@@]2([H])[C@]3([H])C[C@@]([H])(C4=CC(=O)C=C[C@]4(C)[C@]3([C@]([H])(C[C@]2(C)[C@@]1([H])C(=O)CO)O)F)F,91,OGPWIDANBSLJPC-RFPWEZLHSA-N,diflucortolone,Possibly Marketed Outside US,0,['NCATS']
986,986,C(C(C(=O)O)S)(C(=O)O)S.C(C(C(=O)[O-])S)(C(=O)[O-])S.C(C(C(=O)[O-])[S-])(C(=O)[O-])[S-].[Sb+3].[Sb+3],94,WRIDGMJGKDWAJY-UHFFFAOYSA-H,stibocaptate,US Approved Rx,0,['NCATS']
3321,3321,CC12CCC3C(C1CCC2C(=O)COC(=O)C(C)(C)C)CCC4=CC(=O)CCC34C,54,VVOIQBFMTVCINR-WWMZEODYSA-N,desoxycorticosterone pivalate,withdrawn,1,"['WITHDRAWN', 'ChEMBL', 'NCATS']"
5849,5849,C(CCC(=O)O)CC(=O)O.C1CNCCN1,25,BVEGEKOBSPXUJS-UHFFFAOYSA-N,piperazine adipate,US Previously Marketed,1,['NCATS']
778,778,CCCCCCCCCCCCCCCC(=N[C@@]([H])(C(C)C)C(=NCC(=N[C@@]([H])(C(C)C)C(=N[C@@]([H])(C)C(=O)N1CCC[C@@]1([H])C(=NCC(=O)O)O)O)O)O)O,102,JFSQSDAOQLNSQI-DTBJPNGVSA-N,palmitoyl hexapeptide-12,Possibly Marketed Outside US,0,['NCATS']
421,421,C(C[C@@]([H])(CC(=N[C@@]1([H])CN=C([C@]([H])([C@@]2([H])C[C@@]([H])(NC(=N)N2)O)N=C(/C(=C(\[H])/NC(=N)O)/N=C([C@]([H])(CO)N=C([C@]([H])(CO)N=C1O)O)O)O)O)O)N)CN.OS(=O)(=O)O,131,AQONYROJHRNYQQ-RKPYBMELSA-N,viomycin sulfate,US Previously Marketed,1,['NCATS']
1413,1413,C=C[C@@]1([H])CN2CC[C@@]1([H])C[C@@]2([H])[C@@]([H])(c3ccnc4ccc(cc34)OC)OC(=O)c5ccccc5,83,UOXLNYIYPISSFF-KBCVXPAYSA-N,quinine benzoate,US Approved Rx,0,['NCATS']
519,519,c1cc(ccc1Cl)SC(P(=O)(O)O)P(=O)(O)O.c1cc(ccc1Cl)SC(P(=O)([O-])[O-])P(=O)([O-])[O-].[Na+].[Na+].[Na+].[Na+].O,119,DKJJVAGXPKPDRL-UHFFFAOYSA-N,tiludronate disodium hemihydrate,US Previously Marketed,1,['NCATS']
3764,3764,C1CCN2CC3CC(C2C1)CN4C3CCCC4.O.O.O.O.O.OS(=O)(=O)O,49,WNSDDGBLIALDPB-HTZKOJAYSA-N,sparteine sulphate,withdrawn,1,"['WITHDRAWN', 'ChEMBL']"
1002,1002,C[C@@H](OC[C@@]1(c2ccccc2)CC[C@]2(CCC(=O)N2)CN1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1.Cl.O,93,GZQWMYVDLCUBQX-WVZIYJGPSA-N,rolapitant hydrochloride,approved,0,['ChEMBL']
4646,4646,CCN[C@@H](C)Cc1cccc(C(F)(F)F)c1.Cl,40,ZXKXJHAOUFHNAS-FVGYRXGTSA-N,dexfenfluramine hydrochloride,withdrawn,1,['ChEMBL']
5305,5305,c1cc(ccc1N)S(=O)(=O)NC(=N)N,33,BRBKOPJOKNSWSG-UHFFFAOYSA-N,sulfaguanidine,US Previously Marketed,1,['NCATS']
464,464,CCOC(=O)Oc1c(cc(cc1OC)C(=O)O[C@]2([H])C[C@]3([H])CN4CCc5c6ccc(cc6[nH]c5[C@@]4([H])C[C@]3([H])[C@@]([H])([C@@]2([H])OC)C(=O)OC)OC)OC,125,ZCDNRPPFBQDQHR-SSYATKPKSA-N,syrosingopine,US Previously Marketed,1,['NCATS']
4420,4420,COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1.Cl,43,JUMYIBMBTDDLNG-OJERSXHUSA-N,dexmethylphenidate hydrochloride,approved,0,['ChEMBL']
1149,1149,CC1=N[C@]2(C(=O)CO)[C@@]([H])(C[C@@]3([H])[C@]4([H])CCC5=CC(=O)C=C[C@]5(C)[C@@]4([H])[C@]([H])(C[C@@]32C)O)O1,89,KENSGCYKTRNIST-BSFMEMRHSA-N,21-desacetyldeflazacort,US Approved Rx,0,['NCATS']
1997,1997,CN1[C@H]2CC[C@@H]1C[C@H](OC(c1ccccc1)c1ccccc1)C2.CS(=O)(=O)O,72,CPFJLLXFNPCTDW-BWSPSPBFSA-N,benztropine mesylate,approved,0,['ChEMBL']
5822,5822,[Cl-].[Cl-].[Mn+2].O.O.O.O,26,CNFDGXZLMLFIJV-UHFFFAOYSA-L,manganese chloride,US Approved Rx,0,['NCATS']
156,156,c1cc2[C@]([H])(c3cc(cc(c3C(=O)c2c(c1)O[C@@]4([H])[C@@]([H])([C@]([H])([C@@]([H])([C@@]([H])(CO)O4)O)O)O)O)C(=O)O)[C@]5([H])c6cccc(c6C(=O)c7c5cc(cc7O)C(=O)O)O[C@@]8([H])[C@@]([H])([C@]([H])([C@@]([H])([C@@]([H])(CO)O8)O)O)O,190,IPQVTOJGNYVQEO-KGFNBKMBSA-N,sennoside a,Possibly Marketed Outside US,0,['NCATS']
1489,1489,Clc1ccc(C(Cn2ccnc2)OCc2csc3c(Cl)cccc23)c(Cl)c1.O=[N+]([O-])O,81,HAAITRDZHUANGT-UHFFFAOYSA-N,sertaconazole nitrate,approved,0,['ChEMBL']
1358,1358,CN(C)CCC(c1ccc(cc1)Cl)c2ccccn2.C([C@]([H])([C@]([H])([C@@]([H])([C@]([H])(C(=O)O)O)O)O)O)O,84,OCMSTKFGYJZBIY-IFWQJVLJSA-N,chlorpheniramine gluconate,US Approved OTC,0,['NCATS']
204,204,C=C([C@]([H])(CCC(=O)O)N=C(C)O)N[C@@]([H])(CCC(=O)O)C(=N[C@@]([H])(CCSC)C(=N[C@@]([H])(CCC(=N)O)C(=N[C@@]([H])(CCCNC(=N)N)C(=N[C@@]([H])(CCCNC(=N)N)C(=N[C@@]([H])(C)C(=N[C@@]([H])(CC(=O)O)C(=N)O)O)O)O)O)O)O,174,QGGBBQJHVCVVKM-XOBYPWAZSA-N,acetyl octapeptide-3,Possibly Marketed Outside US,0,['NCATS']
3682,3682,c1ccc(cc1)-c2cc(c3ccccc3n2)C(=O)O.Cl,50,ROAMPEPSKHQJGZ-UHFFFAOYSA-N,cinchophen hydrochloride,US Previously Marketed,1,['NCATS']
2483,2483,CN(C)CC[C@@H](c1ccc(Br)cc1)c1ccccn1.O=C(O)/C=C\C(=O)O,65,SRGKFVAASLQVBO-DASCVMRKSA-N,dexbrompheniramine maleate,approved,0,['ChEMBL']
5368,5368,O=[32P]([O-])([O-])O.[Na+].[Na+],32,BNIILDVGGAEEIG-JCIGTKTHSA-L,sodium phosphate p 32,withdrawn,1,"['ChEMBL', 'NCATS']"
1508,1508,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC(=CS4)C5=CN=CC=C5,80,WJEOLQLKVOPQFV-UHFFFAOYSA-N,masitinib,withdrawn,1,['WITHDRAWN']
5670,5670,[Au+3].[Cl-].[Cl-].[Cl-].O.O,28,AOVRKCFLDXIUMO-UHFFFAOYSA-K,gold trichloride dihydrate,US Previously Marketed,1,['NCATS']
2144,2144,C[C@]([H])(c1ccccn1)C2=C(CCN(C)C)Cc3ccccc32.C(\[H])(=C(\[H])/C(=O)O)/C(=O)O,70,MVMQESMQSYOVGV-OAHLLOKOSA-N,"dimethindene maleate, (+)-",Possibly Marketed Outside US,0,['NCATS']
2370,2370,CC(=O)[O-].CC(=O)[O-].[OH-].[OH-].[OH-].[OH-].[Pb+2].[Pb+2].[Pb+2],66,QTBSBXVTEAMEQO-UHFFFAOYSA-M,lead subacetate,US Previously Marketed,1,['NCATS']
3252,3252,c1ccc(cc1)N=C(O)OCC(CN2CCCCC2)OC(=Nc3ccccc3)O,55,YUGZHQHSNYIFLG-UHFFFAOYSA-N,diperodon anhydrous,US Previously Marketed,1,['NCATS']
4617,4617,C1CCN(C1)N=C(NS(=O)(=O)c2ccc(cc2)Cl)O,41,HNSCCNJWTJUGNQ-UHFFFAOYSA-N,glyclopyramide,Possibly Marketed Outside US,0,['NCATS']
2080,2080,COC(=O)CCC([H])=C=C([H])C[C@@]1([H])[C@]([H])(/C(/[H])=C(\[H])/[C@@]([H])(COc2ccccc2)O)[C@]([H])(CC1=O)O,71,PTOJVMZPWPAXER-WAIQXZDMSA-N,enprostil,Possibly Marketed Outside US,0,['NCATS']
3206,3206,CCC(CC)O[C@]1([H])C=C(C[C@@]([H])([C@@]1([H])N=C(C)O)N)C(=O)OCC.Cl,56,OHEGLAHLLCJYPX-ONAKXNSWSA-N,oseltamivir hydrochloride,US Approved Rx,0,['NCATS']
6239,6239,COCCc1ccccn1,18,QRBVCAWHUSTDOT-UHFFFAOYSA-N,metyridine,Possibly Marketed Outside US,0,['NCATS']
449,449,COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1.COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1.O.O.O=C(O)/C=C/C(=O)O,127,RATSWNOMCHFQGJ-XODSYJLDSA-N,formoterol fumarate,approved,0,['ChEMBL']
649,649,CN(C)CCc1c[nH]c2ccc(cc12)Cn3cncn3.CN(C)CCc1c[nH]c2ccc(cc12)Cn3cncn3.OS(=O)(=O)O,109,OMHQIDNTYGRTLV-UHFFFAOYSA-N,rizatriptan sulfate anhydrous,US Approved Rx,0,['NCATS']
29,29,c1ccc(cc1)C[C@@]2([H])C(=O)N3C[C@@]([H])(C[C@@]3([H])C(=N[C@@]([H])(c4ccccc4)C(=N[C@]([H])(Cc5c[nH]c6ccccc56)C(=N[C@@]([H])(CCCCN)C(=N[C@@]([H])(Cc7ccc(cc7)OCc8ccccc8)C(=N2)O)O)O)O)O)OC(=NCCN)O.c1ccc2c(c1)cc(c(c2Cc3c4ccccc4cc(c3O)C(=O)O)O)C(=O)O,265,HSXBEUMRBMAVDP-QKXVGOHISA-N,pasireotide pamoate,US Approved Rx,0,['NCATS']
2568,2568,C[C@]([H])([C@]1([H])[C@@]2([H])CC(=C(C(=O)O)N2C1=O)S[C@@]3([H])CCN(C3)C(=N)C)O,64,TYMABNNERDVXID-DLYFRVTGSA-N,panipenem,Possibly Marketed Outside US,0,['NCATS']
842,842,CN1CC[C@@]23[C@@]4([H])C=C[C@@]([H])([C@]2([H])Oc5c(ccc(C[C@]41[H])c53)OCCN6CCOCC6)O.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,99,GPFAJKDEDBRFOS-FKQDBXSBSA-N,pholcodine citrate,Possibly Marketed Outside US,0,['NCATS']
429,429,C=C1c2cccc(c2C(=O)C3=C([C@]4([C@]([H])([C@@]([H])(C(=C(C4=O)C(=N)O)O)N(C)C)[C@]([H])([C@]13[H])O)O)O)O.c1cc(c(cc1S(=O)(=O)O)C(=O)O)O,130,DTKXPIQFZWVUTQ-CCHMMTNSSA-N,methacycline 5-sulfosalicylate,US Previously Marketed,1,['NCATS']
3165,3165,c1ccc(cc1)C(CNc2ccccn2)O.c1ccc(c(c1)C(=O)O)O,56,HICVRAOITHDABM-UHFFFAOYSA-N,phenyramidol salicylate,US Previously Marketed,1,['NCATS']
