Unnamed: 0,index,smiles,length,inchikey,name,groups,withdrawn_class,source
4958,4958,CN(C)CCN(Cc1ccco1)c2ccccn2,37,LUQHAHRMUPOTQK-UHFFFAOYSA-N,methafurylene,US Previously Marketed,1,['NCATS']
4680,4680,CC1=CC(=C(O)C(C)=C1CC1=NCCN1)C(C)(C)C,40,WYWIFABBXFUGLM-UHFFFAOYSA-N,oxymetazoline,approved; investigational,0,"['DrugBank', 'ChEMBL', 'NCATS']"
4124,4124,CCN(CC)CCN=C(c1cc(c(cc1OC)N)Cl)O.Cl.Cl.O,46,IRQVJPHZDYMXNW-UHFFFAOYSA-N,metoclopramide dihydrochloride monohydrate,US Approved Rx,0,['NCATS']
3514,3514,C([C@]1([H])[C@]([H])([C@]([H])([C@]([H])(c2nc(cs2)C(=N)O)O1)O)O)O,53,FVRDYQYEVDDKCR-DBRKOABJSA-N,tiazofurin,Possibly Marketed Outside US,0,['NCATS']
2203,2203,Cl.O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,69,RHBRMCOKKKZVRY-ITLPAZOVSA-N,naltrexone hydrochloride,approved,0,['ChEMBL']
3429,3429,CN(CC(=O)O)C(=S)C1=CC=CC2=C1C=CC(=C2C(F)(F)F)OC,53,LUBHDINQXIHVLS-UHFFFAOYSA-N,tolrestat,withdrawn,1,"['WITHDRAWN', 'DrugBank', 'ChEMBL']"
1189,1189,CC(C)[C@@]([H])(CC[C@@]([H])(C)[C@@]1([H])CC[C@@]2([H])/C(=C(\[H])/C(/[H])=C\3/C[C@]([H])(C[C@@]([H])(C3=C)O)O)/CCC[C@]12C)O.O,88,BJYLYJCXYAMOFT-JEVNWNAMSA-N,tacalcitol monohydrate,Possibly Marketed Outside US,0,['NCATS']
4447,4447,CCN1C=C(C(=O)C2=C1N=C(C=C2)C)C(=O)O,42,MHWLWQUZZRMNGJ-UHFFFAOYSA-N,nalidixic acid,withdrawn,1,"['WITHDRAWN', 'ChEMBL', 'NCATS']"
5334,5334,COC(=O)\C=C\C(=O)OCCN1C(=O)CCC1=O,33,YIMYDTCOUQIDMT-SNAWJCMRSA-N,diroximel fumarate,approved; investigational,0,"['DrugBank', 'ChEMBL']"
2318,2318,CC(=O)N(CC(O)CO)C1=C(I)C(C(=O)NCC(O)CO)=C(I)C(C(=O)NCC(O)CO)=C1I,67,NTHXOOBQLCIOLC-UHFFFAOYSA-N,iohexol,approved,0,"['DrugBank', 'ChEMBL', 'NCATS']"
1186,1186,Cc1cc(=N)c2ccccc2n1CCCCCCCCCCn3c(C)cc(=N)c4ccccc43.CC(=O)O.CC(=O)O,88,IWYNVAJACBPVLT-UHFFFAOYSA-N,dequalinium acetate,Possibly Marketed Outside US,0,['NCATS']
2927,2927,CC1=C(CC(O)=O)C2=CC(F)=CC=C2\C1=C/C1=CC=C(C=C1)S(C)=O,59,MLKXDPUZXIRXEP-MFOYZWKCSA-N,sulindac,approved; investigational,0,"['DrugBank', 'ChEMBL']"
1227,1227,C[C@@]1([H])C[C@@]2([H])[C@]3([H])CCC4=CC(=O)C=C[C@]4(C)[C@]3([C@]([H])(C[C@]2(C)[C@]1(C(=O)CO)O)O)Cl,87,NBMKJKDGKREAPL-DVTGEIKXSA-N,beclomethasone,US Approved Rx,0,['NCATS']
27,27,CCCCCOc1ccc(-c2cc(-c3ccc(C(=O)N[C@H]4C[C@@H](O)[C@@H](O)NC(=O)[C@@H]5[C@@H](O)[C@@H](C)CN5C(=O)[C@H]([C@H](O)CC(N)=O)NC(=O)[C@H]([C@H](O)[C@@H](O)c5ccc(O)c(OS(=O)(=O)[O-])c5)NC(=O)[C@@H]5C[C@@H](O)CN5C(=O)[C@H]([C@@H](C)O)NC4=O)cc3)no2)cc1.[Na+],266,KOOAFHGJVIVFMZ-WZPXRXMFSA-M,micafungin sodium,approved,0,['ChEMBL']
1596,1596,C([C@]1([H])[C@@]([H])(C(=O)N1S(=O)(=O)O)N=C(/C(=N\OCC(=O)O)/c2csc(=N)[nH]2)O)OC(=N)O,79,UIMOJFJSJSIGLV-XRGYYRRGSA-N,carumonam,Possibly Marketed Outside US,0,['NCATS']
3217,3217,CC(C)COC[C@@]([H])(CN(Cc1ccccc1)c2ccccc2)N3CCCC3,56,UIEATEWHFDRYRU-XMMPIXPASA-N,"bepridil, (r)-",Possibly Marketed Outside US,0,['NCATS']
560,560,[H][C@@]12C[C@@H]([C@H](OC(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@H](OC(C)=O)[C@H](C[C@]12C)N1CCCCC1)[N+]1(C)CCCCC1,115,BGSZAXLLHYERSY-XQIGCQGXSA-N,vecuronium,approved; investigational,0,"['DrugBank', 'ChEMBL']"
1954,1954,CN1CC[C@@]23[C@@]4([H])C=C[C@@]([H])([C@]2([H])Oc5c(ccc(C[C@]41[H])c53)OC)O.Cl.O.O,73,AWFZELCPUGEQGQ-NLMNJOOOSA-N,codeine hydrochloride,US Approved OTC,0,['NCATS']
5381,5381,c1ccccc1.CC(=O)[O-].[HgH+],32,IBUMFQPZOYLJGV-UHFFFAOYSA-M,phenylmercuric acetate,US Previously Marketed,1,['NCATS']
4106,4106,Br.Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1,46,VNGRUFUIHGGOOM-UHFFFAOYSA-N,vortioxetine hydrobromide,approved,0,['ChEMBL']
3798,3798,CNC1=C([18F])C=C(C=C1)C1=NC2=CC=C(O)C=C2S1,49,VVECGOCJFKTUAX-HUYCHCPVSA-N,flutemetamol (18f),approved; investigational,0,"['DrugBank', 'ChEMBL']"
1620,1620,CCCC1=NC(C)=C2N1NC(=NC2=O)C1=C(OCC)C=CC(=C1)S(=O)(=O)N1CCN(CC)CC1,78,SECKRCOLJRRGGV-UHFFFAOYSA-N,vardenafil,approved,0,"['DrugBank', 'ChEMBL']"
1751,1751,CN1C(=O)C(O)=C(N=C1C(C)(C)NC(=O)C1=NN=C(C)O1)C(=O)NCC1=CC=C(F)C=C1,76,CZFFBEXEKNGXKS-UHFFFAOYSA-N,raltegravir,approved,0,"['DrugBank', 'ChEMBL', 'NCATS']"
4148,4148,CC12CCC(=O)C=C1C=CC3C2CCC4(C3CCC45CCC(=O)O5)C,45,UJVLDDZCTMKXJK-WNHSNXHDSA-N,canrenone,withdrawn,1,"['WITHDRAWN', 'ChEMBL']"
3877,3877,CC(C)(C)CC(C)(C)C1C=CC(=C=C1)[O-].CC(=O)O.[HgH+],48,MLJAIQYCXSUGJF-UHFFFAOYSA-M,acetomeroctol,US Previously Marketed,1,['NCATS']
1891,1891,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl.O=C(O)c1ccccc1,74,RVPCEXXEUXIPEO-UHFFFAOYSA-N,amlodipine benzoate,approved,0,['ChEMBL']
2702,2702,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1.Cl,62,AQORHZJDCHLLJN-UHFFFAOYSA-N,alfentanil hydrochloride,approved,0,"['ChEMBL', 'NCATS']"
1205,1205,CC(=CC[C@]1([H])[C@@](C)([C@@]2([H])[C@@]([H])([C@@]([H])(CC[C@@]32CO3)OC(=O)/C(/[H])=C(\[H])/C(/[H])=C(\[H])/C(/[H])=C(\[H])/C(/[H])=C(\[H])/C(=O)O)OC)O1)C,87,NGGMYCMLYOUNGM-SRLRMZTOSA-N,fumagillin,US Previously Marketed,1,['NCATS']
4839,4839,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)O)O.[Fe+2],39,APVZWAOKZPNDNR-UHFFFAOYSA-L,ferrous citrate,US Approved Rx,0,['NCATS']
2150,2150,Cc1cc(ccc1OCCOCC[N+](C)(C)Cc2ccccc2)C(C)(C)CC(C)(C)C.[Cl-],70,QWZLBLDNRUUYQI-UHFFFAOYSA-M,"benzyldimethyl(2-(2-((4-(1,1,3,3-tetramethylbutyl)-o-tolyl)oxy)ethoxy)ethyl)ammonium chloride",Possibly Marketed Outside US,0,['NCATS']
1414,1414,C=C1/C(=C(/[H])\C(\[H])=C\2/CCC[C@]3(C)[C@]([H])(CC[C@@]23[H])[C@]([H])(C)OCCC(C)(C)O)/C[C@]([H])(C[C@]1([H])O)O,83,DTXXSJZBSTYZKE-OMTSNREKSA-N,maxacalcitol,Possibly Marketed Outside US,0,['NCATS']
1296,1296,CCCc1c2oc(C(=O)[O-])cc(=O)c2cc2c(=O)cc(C(=O)[O-])n(CC)c12.[Na+].[Na+],85,JQEKDNLKIVGXAU-UHFFFAOYSA-L,nedocromil sodium,approved,0,['ChEMBL']
5351,5351,CCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCC,33,DZKXJUASMGQEMA-UHFFFAOYSA-N,myristyl myristate,Possibly Marketed Outside US,0,['NCATS']
161,161,c1c(cc(c(c1N(=O)=O)[O-])N(=O)=O)N(=O)=O.c1c(cc(c(c1N(=O)=O)[O-])N(=O)=O)N(=O)=O.c1c(cc(c(c1N(=O)=O)[O-])N(=O)=O)N(=O)=O.[Fe+3],189,ANHAILJMBGHIFE-UHFFFAOYSA-K,ferric picrate,US Approved OTC,0,['NCATS']
6065,6065,OC(=O)C1=CC=CC=C1O,21,YGSDEFSMJLZEOE-UHFFFAOYSA-N,salicylic acid,approved; investigational; vet_approved,0,"['DrugBank', 'NCATS']"
4818,4818,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1.Cl,39,HEYVINCGKDONRU-UHFFFAOYSA-N,bupropion hydrochloride,approved,0,"['ChEMBL', 'NCATS']"
3512,3512,c1ccc(cc1)-n2cc(CC(=O)O)c(-c3ccc(cc3)Cl)n2,53,XVUQHFRQHBLHQD-UHFFFAOYSA-N,lonazolac,Possibly Marketed Outside US,0,['NCATS']
83,83,CN(C)[C@@H]1C([O-])=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12.CN(C)[C@@H]1C([O-])=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12.[Ca+2],218,KIPLYOUQVMMOHB-MXWBXKMOSA-L,oxytetracycline calcium,withdrawn,1,['ChEMBL']
1402,1402,C[C@]([H])(CCCC(C)(C)O)[C@@]1([H])CC[C@@]2([H])/C(=C(\[H])/C(/[H])=C\3/C[C@]([H])(C[C@@]([H])(C3=C)O)O)/CCC[C@]12C.O,83,GMRQFYUYWCNGIN-ZVUFCXRFSA-N,calcitriol monohydrate,US Approved Rx,0,['NCATS']
4657,4657,C[N+](C)(C)CCCCCC[N+](C)(C)C.[OH-].[OH-],40,GYLUMIIRFKDCKI-UHFFFAOYSA-L,hexamethonium hydroxide,US Previously Marketed,1,['NCATS']
2045,2045,[H][C@@]1(C[C@@]2([H])C[C@]3([H])C[C@@]([H])(C1)N2CC3=O)OC(=O)C1=CNC2=C1C=CC=C2,71,UKTAZPQNNNJVKR-KJGYPYNMSA-N,dolasetron,approved; investigational,0,"['DrugBank', 'ChEMBL']"
5112,5112,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1.Cl,36,GUBNMFJOJGDCEL-UHFFFAOYSA-N,dicyclomine hydrochloride,approved,0,['ChEMBL']
4227,4227,C(C(CO)OP(=O)([O-])[O-])O.[Na+].[Na+].O.O.O.O.O,45,DHCLVCXQIBBOPH-UHFFFAOYSA-N,sodium 2-glycerophosphate pentahydrate,Possibly Marketed Outside US,0,['NCATS']
465,465,[H]C(C)(OC(=O)N(C)C1=C(COC(=O)CNC)C=CC=N1)[N+]1=CN(C[C@](O)(C2=C(F)C=CC(F)=C2)[C@@]([H])(C)C2=NC(=CS2)C2=CC=C(C=C2)C#N)N=C1,125,RSWOJTICKMKTER-QXLBVTBOSA-N,isavuconazonium,approved; investigational,0,"['DrugBank', 'ChEMBL', 'NCATS']"
1988,1988,C[C@@H](OC1=CC(=CN=C1N)C1=CN(N=C1)C1CCNCC1)C1=C(Cl)C=CC(F)=C1Cl,72,KTEIFNKAUNYNJU-GFCCVEGCSA-N,crizotinib,approved,0,"['DrugBank', 'ChEMBL', 'NCATS']"
3639,3639,OS(=O)(=O)ON1[C@H]2C[N@]([C@@H](CC2)C(=O)NC2CCNCC2)C1=O,51,SMOBCLHAZXOKDQ-ZJUUUORDSA-N,relebactam,approved; investigational,0,"['DrugBank', 'ChEMBL']"
5613,5613,CCN(C(=O)C=CC)C1=CC=CC=C1C,29,DNTGGZPQPQTDQF-XBXARRHUSA-N,crotamiton,approved,0,"['DrugBank', 'ChEMBL']"
2291,2291,c1ccc2c(c1)C(=O)OC2OC(=O)c3cccnc3Nc4cccc(c4)C(F)(F)F,68,ANMLJLFWUCQGKZ-UHFFFAOYSA-N,talniflumate,Possibly Marketed Outside US,0,['NCATS']
446,446,CC[C@]1([H])C[C@@]1(C(=NS(=O)(=O)C2CC2)O)N=C([C@]3([H])C[C@]4([H])CN3C(=O)[C@]([H])(C(C)(C)C)N=C(O)OCC(C)(C)CCCCc5cccc6CN(Cc56)C(=O)O4)O,128,KUQWGLQLLVFLSM-ONAXAZCASA-N,vaniprevir,Possibly Marketed Outside US,0,['NCATS']
5693,5693,Cc1cccc(C)c1OCC(C)N.Cl,28,NFEIBWMZVIVJLQ-UHFFFAOYSA-N,mexiletine hydrochloride,approved,0,['ChEMBL']
535,535,CS(=O)(=O)O.O=C(NC1CCN(CCCCC2(C(=O)NCC(F)(F)F)c3ccccc3-c3ccccc32)CC1)c1ccccc1-c1ccc(C(F)(F)F)cc1,118,QKVKOFVWUHNEBX-UHFFFAOYSA-N,lomitapide mesylate,approved,0,['ChEMBL']
3509,3509,Cn1c2ccc(cc2nc1CCCC(=O)O)N(CCCl)CCCl.Cl.O,53,TWBJYCLUHINEDN-UHFFFAOYSA-N,bendamustine hydrochloride monohydrate,US Approved Rx,0,['NCATS']
5807,5807,O=C(O)CC(O)(CC(=O)O)C(=O)O,26,KRKNYBCHXYNGOX-UHFFFAOYSA-N,citric acid,approved,0,"['ChEMBL', 'NCATS']"
701,701,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@H](C)C[C@H]2[C@H]3[C@H]([C@@H](O)C[C@@]21C)[C@@]1(C)C=CC(=O)C=C1C[C@H]3Cl,106,DJHCCTTVDRAMEH-DUUJBDRPSA-N,alclometasone dipropionate,approved,0,"['ChEMBL', 'NCATS']"
589,589,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1.Cl,113,MWWSFMDVAYGXBV-FGBSZODSSA-N,epirubicin hydrochloride,approved,0,"['ChEMBL', 'NCATS']"
4151,4151,CCCC(=O)NC1=C(C=C(C(=C1I)C=C(CC)C(=O)O)I)I,45,CWRBDUIQDIHWJZ-SOFGYWHQSA-N,bunamiodyl,withdrawn,1,"['WITHDRAWN', 'DrugBank']"
1517,1517,[H][C@]1([C@@H](C)O)C(=O)N2C(C(O)=O)=C(S[C@@H]3CN[C@@H](C3)C(=O)N(C)C)[C@H](C)[C@]12[H],80,DMJNNHOOLUXYBV-PQTSNVLCSA-N,meropenem,approved; investigational,0,"['DrugBank', 'ChEMBL', 'NCATS']"
991,991,c1cc(cc2c1cc3ccc(cc3n2)N)N.c1cc(cc2c1cc3ccc(cc3n2)N)N.OS(=O)(=O)O,93,QAOWNCQODCNURD-UHFFFAOYSA-N,proflavine hemisulfate,US Previously Marketed,1,['NCATS']
3693,3693,OC(CN1C=NC=N1)(CN1C=NC=N1)C1=C(F)C=C(F)C=C1,50,RFHAOTPXVQNOHP-UHFFFAOYSA-N,fluconazole,approved; investigational,0,"['DrugBank', 'ChEMBL', 'NCATS']"
3733,3733,CC(C)(C)C#C/C(/[H])=C(/[H])\CN(C)Cc1cccc2ccccc21.Cl,50,BWMISRWJRUSYEX-UHFFFAOYSA-N,"terbinafine hydrochloride, (z)-",US Approved Rx,0,['NCATS']
1057,1057,C(c1c(C#N)c(N(CC(=O)[O-])CC(=O)[O-])sc1C(=O)[O-])C(=O)[O-].O.O.O.O.O.O.O.O.[Sr+2].[Sr+2],91,DJSXNILVACEBLP-UHFFFAOYSA-N,strontium ranelate octahydrate,US Previously Marketed,1,['NCATS']
1768,1768,CCCCC[C@H](O)CC[C@@H]1[C@H]2Cc3cccc(OCC(=O)O)c3C[C@H]2C[C@H]1O.OCCNCCO,76,RHWRWEUCEXUUAV-ZSESPEEFSA-N,treprostinil diolamine,approved,0,['ChEMBL']
5604,5604,CCS(=O)(=O)C(C)(C)S(=O)(=O)CC,29,CESKLHVYGRFMFP-UHFFFAOYSA-N,sulfonmethane,US Previously Marketed,1,['NCATS']
1470,1470,CN1CCCCC1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21.O=S(=O)(O)c1ccccc1,81,CRJHBCPQHRVYBS-UHFFFAOYSA-N,mesoridazine besylate,withdrawn,1,['ChEMBL']
1866,1866,FC1=CC=C(C=C1)C(CCCN1CCC2(CC1)N(CNC2=O)C1=CC=CC=C1)C1=CC=C(F)C=C1,74,QOYHHIBFXOOADH-UHFFFAOYSA-N,fluspirilene,approved; investigational,0,"['DrugBank', 'NCATS']"
2980,2980,CC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN4CCC(CC4)CCO,58,BTFMCMVEUCGQDX-UHFFFAOYSA-N,piperacetazine,withdrawn,1,"['WITHDRAWN', 'ChEMBL']"
6365,6365,C(=O)C(Cl)(Cl)Cl,14,HFFLGKNGCAIQMO-UHFFFAOYSA-N,chloral,US Previously Marketed,1,['NCATS']
261,261,CC1(C)[C@]([H])(C(=O)O)N2C(=O)[C@]([H])([C@@]2([H])S1)N=C(Cc3ccccc3)O.CC1(C)[C@]([H])(C(=O)O)N2C(=O)[C@]([H])([C@@]2([H])S1)N=C(Cc3ccccc3)O.c1ccc(cc1)CNCCNCc2ccccc2,160,BVGLIYRKPOITBQ-ANPZCEIESA-N,penicillin g benzathine anhydrous,US Approved Rx,0,['NCATS']
5070,5070,CCN(CC)CCOC(=O)c1ccc(cc1)N.O.O,36,FOZXJARDUSNWJJ-UHFFFAOYSA-N,procaine dihydrate,US Previously Marketed,1,['NCATS']
2485,2485,Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O.Cl,65,XOEVKNFZUQEERE-UHFFFAOYSA-N,flavoxate hydrochloride,approved,0,['ChEMBL']
2680,2680,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H],62,VIKNJXKGJWUCNN-XGXHKTLJSA-N,norethisterone,approved,0,"['DrugBank', 'ChEMBL', 'NCATS']"
5706,5706,[Cl-].[Cl-].[Cl-].[Fe+3].O.O,28,IJIVUROORPGPBF-UHFFFAOYSA-K,ferric chloride dihydrate,US Approved OTC,0,['NCATS']
4596,4596,CNCCCN1c2ccccc2CCc2ccccc21.Cl,41,XAEWZDYWZHIUCT-UHFFFAOYSA-N,desipramine hydrochloride,approved,0,['ChEMBL']
6184,6184,C(CN)CNCCSP(=O)(O)O.O,19,CWHOHHKTRJUFTR-UHFFFAOYSA-N,amifostine monohydrate,US Approved Rx,0,['NCATS']
3082,3082,OC(C1CCCCN1)C1=CC(=NC2=C1C=CC=C2C(F)(F)F)C(F)(F)F,57,XEEQGYMUWCZPDN-UHFFFAOYSA-N,mefloquine,approved; investigational,0,"['DrugBank', 'ChEMBL']"
1854,1854,CCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,74,GPNHMOZDMYNCPO-PDUMRIMRSA-N,clascoterone,withdrawn,1,['ChEMBL']
4121,4121,C=CCN1CCCC1CN=C(c2cc3c(cc2OC)nn[nH]3)O,46,KSEYRUGYKHXGFW-UHFFFAOYSA-N,alizapride,Possibly Marketed Outside US,0,['NCATS']
1794,1794,CN1CCN(CC/C=C2/c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1.Cl.Cl.O.O,75,MEUAAEMCZUPORO-LRSHZYOCSA-N,thiothixene hydrochloride,withdrawn,1,['ChEMBL']
6429,6429,N.OP(=O)(O)O,12,LFVGISIMTYGQHF-UHFFFAOYSA-N,"ammonium phosphate, monobasic",US Approved Rx,0,['NCATS']
5456,5456,[Ce+3].[Ce+3].[O-2].[O-2].[O-2],31,DRVWBEJJZZTIGJ-UHFFFAOYSA-N,cerous oxide,US Previously Marketed,1,['NCATS']
868,868,C[C@@]12C=CC(=O)C=C2CC[C@@]3([H])[C@]4([H])CC[C@](C(=O)COC(=O)CCC(=O)[O-])([C@@]4(C)C[C@@]([H])([C@@]31[H])O)O.[Na+],98,FKKAEMQFOIDZNY-CODXZCKSSA-M,prednisolone sodium succinate,US Approved Rx,0,['NCATS']
3298,3298,CN(C)c1ccc(cc1)NC(=NS(=O)(=O)c2ccc(cc2)Cl)O,55,SUQZXLUIKZXADU-UHFFFAOYSA-N,glyparamide,Possibly Marketed Outside US,0,['NCATS']
300,300,CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C)C(O)=C4C(O)=C(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C=C(O)C4=C3C2=O,150,HJYYPODYNSCCOU-ODRIEIDWSA-N,rifamycin,approved; investigational,0,"['DrugBank', 'ChEMBL']"
3163,3163,c1ccc(c(c1)C(=O)O)O.c1ccc(c(c1)C(=O)[O-])[O-].[Sr+2],56,BJTJYQIAHXROJC-UHFFFAOYSA-L,strontium salicylate,US Previously Marketed,1,['NCATS']
393,393,CC(CN1c2ccccc2Sc3ccccc31)N(C)C.CC(CN1c2ccccc2Sc3ccccc31)N(C)C.c1cc(c(cc1Cc2ccc(c(c2)C(=O)O)O)C(=O)O)O,135,JWQFKVGACKJIAV-UHFFFAOYSA-N,promethazine methylenedisalicylate,US Approved Rx,0,['NCATS']
4357,4357,C=CCC1=C(C)C(CC1=O)OC(=O)C2C(C=C(C)C)C2(C)C,43,ZCVAOQKBXKSDMS-UHFFFAOYSA-N,allethrin,Discontinued,1,['NCATS']
6320,6320,OP(=O)([O-])[O-],16,NBIIXXVUZAFLBC-UHFFFAOYSA-L,phosphate ion(2-),US Approved Rx,0,['NCATS']
1990,1990,CC(=O)C1=C(C)C2=CN=C(NC3=NC=C(C=C3)N3CCNCC3)N=C2N(C2CCCC2)C1=O,72,AHJRHEGDXFFMBM-UHFFFAOYSA-N,palbociclib,approved; investigational,0,"['DrugBank', 'ChEMBL', 'NCATS']"
1103,1103,[H][C@@]12CC[C@](OC(=O)CCC)(C(=O)COC(=O)CC)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,90,FOGXJPFPZOHSQS-AYVLZSQQSA-N,hydrocortisone probutate,approved; vet_approved,0,"['DrugBank', 'ChEMBL', 'NCATS']"
1788,1788,CC(C)(C)C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O,75,GUGOEEXESWIERI-UHFFFAOYSA-N,terfenadine,withdrawn,1,"['WITHDRAWN', 'DrugBank', 'ChEMBL', 'NCATS']"
4259,4259,CCN(CC)CCOC(=O)c1ccc(cc1)N.CC(C)C(=O)O,44,KQNPFQTWMSNSAP-UHFFFAOYSA-N,procaine isobutyrate,US Previously Marketed,1,['NCATS']
5627,5627,CCN(CC)C(=O)C1=CC(C)=CC=C1,29,MMOXZBCLCQITDF-UHFFFAOYSA-N,diethyltoluamide,approved,0,"['DrugBank', 'NCATS']"
130,130,Cc1c(c(-c2ccccc2Cl)no1)C(=N[C@]3([H])C(=O)N4[C@@]([H])(C(=O)O)C(C)(C)S[C@]34[H])O.Cc1c(c(-c2ccccc2Cl)no1)C(=N[C@]3([H])C(=O)N4[C@@]([H])(C(=O)O)C(C)(C)S[C@]34[H])O.c1ccc(cc1)CNCCNCc2ccccc2,198,COCFKSXGORCFOW-VZHMHXRYSA-N,cloxacillin benzathine,US Previously Marketed,1,['NCATS']
4765,4765,CC(=O)[O-].CC(=O)[O-].CC(=O)[O-].[Fe+3],39,PVFSDGKDKFSOTB-UHFFFAOYSA-K,ferric acetate,US Previously Marketed,1,['NCATS']
1122,1122,CCSc1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2.O=C(O)CC(O)C(=O)O.O=C(O)CC(O)C(=O)O,89,GTHHLZDYRHLACN-UHFFFAOYSA-N,thiethylperazine malate,withdrawn,1,['ChEMBL']
1175,1175,[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC(O)=O,88,RUDATBOHQWOJDD-BSWAIDMHSA-N,chenodeoxycholic acid,approved,0,"['DrugBank', 'ChEMBL', 'NCATS']"
1859,1859,C(CCC(=Nc1c(cc(c(c1I)C(=O)O)I)I)O)CC(=Nc2c(cc(c(c2I)C(=O)O)I)I)O,74,FFINMCNLQNTKLU-UHFFFAOYSA-N,iodipamide,US Previously Marketed,1,['NCATS']
5968,5968,CCC(CC)(C(=NC(=N)O)O)Br,23,OPNPQXLQERQBBV-UHFFFAOYSA-N,carbromal,US Previously Marketed,1,['NCATS']
5027,5027,c1nc-2c(N)nc[nH]c2n1.OP(=O)(O)O,37,CCHNOBQMQBSRHQ-UHFFFAOYSA-N,adenine phosphate,Possibly Marketed Outside US,0,['NCATS']
1782,1782,CC1(C)[C@]([H])(C(=O)O)N2C(=O)[C@]([H])([C@@]2([H])S1)N=C(Cc3ccccc3)O.c1cncnc1,76,CZPWVGJYEJSRLH-UHFFFAOYSA-N,pyrimidine penicillin g,US Approved Rx,0,['NCATS']
4147,4147,CC(CC(C1=CC=CC=C1)C2=CC=CC=C2)NC(C)(C)C,45,UISARWKNNNHPGI-UHFFFAOYSA-N,terodiline,withdrawn,1,"['WITHDRAWN', 'ChEMBL']"
1864,1864,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=CC=C(OC(=O)N(CCCl)CCCl)C=C3CC[C@@]21[H],74,FRPJXPJMRWBBIH-RBRWEJTLSA-N,estramustine,approved; investigational,0,"['DrugBank', 'NCATS']"
2429,2429,CC(C)[N-]C(=O)NS(=O)(=O)c1c[nH]ccc1=Nc2cccc(C)c2.[Na+],66,BQHGMQPPSXPREC-UHFFFAOYSA-M,torasemide sodium,US Approved Rx,0,['NCATS']
3025,3025,CCOC(=O)C1=C(COCCN)NC(C)=C([C@@H]1C1=CC=CC=C1Cl)C(=O)OC,58,HTIQEAQVCYTUBX-KRWDZBQOSA-N,levamlodipine,approved; investigational,0,"['DrugBank', 'ChEMBL']"
6002,6002,CCCC(CCC)CCCC1COCCN1CCO,23,QSFOWAYMMZCQNF-UHFFFAOYSA-N,delmopinol,Possibly Marketed Outside US,0,['NCATS']
423,423,COc1cc2c(cc1OC)[C@H]1C[C@@H](OC(=O)[C@@H](N)C(C)C)[C@H](CC(C)C)CN1CC2.Cc1ccc(S(=O)(=O)O)cc1.Cc1ccc(S(=O)(=O)O)cc1,131,BXGKAGLZHGYAMW-TZYFFPFWSA-N,valbenazine tosylate,approved,0,"['ChEMBL', 'NCATS']"
6477,6477,[As](I)(I)I,9,IKIBSPLDJGAHPX-UHFFFAOYSA-N,arsenic triiodide,US Approved Rx,0,['NCATS']
